2020 DK2,2025 DK2,2030 DK2,2035 DK2,2040 DK2,DATETIME
207.10,270,290,290,360,6/7/2019 15:00
205.01,270,290,290,300,6/7/2019 16:00
214.04,290,290,290,300,6/7/2019 17:00
233.54,340,300,320,330,6/7/2019 18:00
298.14,350,320,400,460,6/7/2019 19:00
313.97,390,380,400,530,6/7/2019 20:00
299.26,410,420,460,530,6/7/2019 21:00
246.46,410,440,470,530,6/7/2019 22:00
224.35,410,420,460,520,6/7/2019 23:00
196.05,390,380,420,510,6/7/2019 0:00
77.82,350,320,390,440,6/8/2019 1:00
94.70,340,300,320,330,6/8/2019 2:00
87.68,300,300,300,330,6/8/2019 3:00
44.73,290,300,300,330,6/8/2019 4:00
28.75,290,300,300,310,6/8/2019 5:00
27.33,290,290,300,330,6/8/2019 6:00
29.80,290,290,300,330,6/8/2019 7:00
77.67,290,290,300,300,6/8/2019 8:00
88.50,280,290,290,290,6/8/2019 9:00
124.12,280,280,290,300,6/8/2019 10:00
102.76,270,270,290,300,6/8/2019 11:00
118.37,250,80,290,330,6/8/2019 12:00
104.41,120,30,10,10,6/8/2019 13:00
86.18,110,290,290,330,6/8/2019 14:00
48.92,120,290,290,330,6/8/2019 15:00
71.47,250,290,290,430,6/8/2019 16:00
72.07,280,290,300,300,6/8/2019 17:00
79.98,290,290,290,300,6/8/2019 18:00
78.04,340,300,300,310,6/8/2019 19:00
76.40,350,320,360,460,6/8/2019 20:00
41.30,390,370,420,510,6/8/2019 21:00
26.36,390,370,460,530,6/8/2019 22:00
17.10,360,340,420,510,6/8/2019 23:00
12.17,350,330,400,500,6/8/2019 0:00
33.91,350,300,360,440,6/9/2019 1:00
18.07,340,300,320,330,6/9/2019 2:00
13.82,300,300,310,330,6/9/2019 3:00
6.20,290,300,300,310,6/9/2019 4:00
3.81,290,300,300,310,6/9/2019 5:00
6.42,280,290,300,290,6/9/2019 6:00
14.34,300,300,300,300,6/9/2019 7:00
21.66,300,290,280,300,6/9/2019 8:00
82.16,280,280,290,300,6/9/2019 9:00
78.20,270,270,290,300,6/9/2019 10:00
39.43,260,290,290,300,6/9/2019 11:00
91.57,250,290,300,330,6/9/2019 12:00
111.73,110,290,300,330,6/9/2019 13:00
101.42,110,290,300,330,6/9/2019 14:00
111.51,110,290,290,300,6/9/2019 15:00
133.99,250,290,290,300,6/9/2019 16:00
184.33,270,270,290,300,6/9/2019 17:00
238.25,280,280,280,290,6/9/2019 18:00
331.46,340,290,300,300,6/9/2019 19:00
364.25,360,300,360,440,6/9/2019 20:00
377.39,390,330,400,510,6/9/2019 21:00
352.15,410,380,480,530,6/9/2019 22:00
307.11,360,370,420,510,6/9/2019 23:00
265.89,350,320,400,460,6/9/2019 0:00
248.86,340,300,360,330,6/10/2019 1:00
215.40,340,300,330,330,6/10/2019 2:00
207.48,300,290,320,330,6/10/2019 3:00
201.65,300,290,300,330,6/10/2019 4:00
201.73,340,300,330,330,6/10/2019 5:00
192.92,350,300,300,310,6/10/2019 6:00
200.46,400,370,400,450,6/10/2019 7:00
224.29,410,380,400,510,6/10/2019 8:00
250.50,410,370,400,450,6/10/2019 9:00
230.93,410,300,300,300,6/10/2019 10:00
224.51,390,290,290,290,6/10/2019 11:00
220.70,350,280,280,110,6/10/2019 12:00
214.28,350,280,110,110,6/10/2019 13:00
202.63,350,270,110,80,6/10/2019 14:00
203.90,280,270,110,110,6/10/2019 15:00
205.02,280,270,250,110,6/10/2019 16:00
209.72,280,290,280,280,6/10/2019 17:00
230.93,390,290,290,300,6/10/2019 18:00
272.46,410,270,110,110,6/10/2019 19:00
291.58,420,110,110,320,6/10/2019 20:00
297.63,420,110,110,330,6/10/2019 21:00
257.67,420,110,330,330,6/10/2019 22:00
250.72,410,110,330,540,6/10/2019 23:00
236.61,410,110,330,530,6/10/2019 0:00
214.58,400,110,330,500,6/11/2019 1:00
211.14,390,330,370,520,6/11/2019 2:00
204.42,370,330,420,510,6/11/2019 3:00
196.20,360,330,420,510,6/11/2019 4:00
191.80,400,380,420,520,6/11/2019 5:00
86.71,400,320,400,530,6/11/2019 6:00
314.13,420,420,460,530,6/11/2019 7:00
345.43,430,440,460,530,6/11/2019 8:00
385.24,420,390,400,520,6/11/2019 9:00
364.70,410,320,320,380,6/11/2019 10:00
384.34,400,300,320,330,6/11/2019 11:00
393.82,390,300,320,330,6/11/2019 12:00
345.35,360,290,320,330,6/11/2019 13:00
333.25,360,290,320,330,6/11/2019 14:00
328.62,360,290,330,540,6/11/2019 15:00
338.78,350,290,350,540,6/11/2019 16:00
362.98,390,300,400,540,6/11/2019 17:00
408.09,410,320,330,380,6/11/2019 18:00
443.49,410,370,420,530,6/11/2019 19:00
418.99,420,370,470,520,6/11/2019 20:00
374.03,420,370,490,530,6/11/2019 21:00
344.76,430,370,500,540,6/11/2019 22:00
247.89,420,370,490,540,6/11/2019 23:00
239.67,410,110,330,330,6/11/2019 0:00
245.79,410,370,400,520,6/12/2019 1:00
238.47,390,280,330,330,6/12/2019 2:00
233.84,370,280,330,330,6/12/2019 3:00
231.15,390,300,400,510,6/12/2019 4:00
226.15,390,300,400,520,6/12/2019 5:00
209.05,410,300,400,520,6/12/2019 6:00
357.15,410,330,400,530,6/12/2019 7:00
422.05,420,320,400,520,6/12/2019 8:00
467.61,410,290,330,430,6/12/2019 9:00
429.37,400,300,300,300,6/12/2019 10:00
387.70,350,290,290,290,6/12/2019 11:00
377.46,350,280,280,110,6/12/2019 12:00
343.41,340,270,260,80,6/12/2019 13:00
320.48,340,220,110,110,6/12/2019 14:00
291.65,340,220,110,110,6/12/2019 15:00
246.46,340,270,110,110,6/12/2019 16:00
263.94,280,280,280,280,6/12/2019 17:00
314.73,360,290,300,290,6/12/2019 18:00
362.23,410,270,290,300,6/12/2019 19:00
384.18,410,110,110,300,6/12/2019 20:00
377.61,420,110,110,330,6/12/2019 21:00
356.25,430,110,110,320,6/12/2019 22:00
333.40,330,110,110,110,6/12/2019 23:00
289.03,160,110,110,110,6/12/2019 0:00
22.85,150,110,110,110,13-06-2019 01:00:00
74.75,250,110,110,110,13-06-2019 02:00:00
116.87,250,110,110,110,13-06-2019 03:00:00
179.38,250,210,110,110,13-06-2019 04:00:00
169.52,280,270,110,110,13-06-2019 05:00:00
179.90,330,270,280,110,13-06-2019 06:00:00
279.68,410,270,290,300,13-06-2019 07:00:00
358.54,410,270,290,300,13-06-2019 08:00:00
332.25,360,290,300,300,13-06-2019 09:00:00
271.98,280,290,280,110,13-06-2019 10:00:00
245.70,280,270,110,110,13-06-2019 11:00:00
228.37,280,110,110,80,13-06-2019 12:00:00
219.26,280,110,80,20,13-06-2019 13:00:00
214.56,270,110,80,20,13-06-2019 14:00:00
220.75,270,110,80,30,13-06-2019 15:00:00
224.26,270,110,80,80,13-06-2019 16:00:00
232.33,270,110,110,80,13-06-2019 17:00:00
251.52,250,110,110,110,13-06-2019 18:00:00
374.07,330,110,110,110,13-06-2019 19:00:00
479.74,370,110,110,300,13-06-2019 20:00:00
571.30,390,110,330,290,13-06-2019 21:00:00
467.57,410,110,330,330,13-06-2019 22:00:00
355.18,400,110,330,450,13-06-2019 23:00:00
306.41,400,110,330,330,13-06-2019 00:00:00
219.70,350,300,400,450,14-06-2019 01:00:00
215.22,350,300,400,430,14-06-2019 02:00:00
204.01,340,300,340,430,14-06-2019 03:00:00
202.22,340,300,330,430,14-06-2019 04:00:00
202.30,340,300,320,430,14-06-2019 05:00:00
213.65,350,300,320,430,14-06-2019 06:00:00
300.57,350,300,340,430,14-06-2019 07:00:00
395.33,350,300,330,430,14-06-2019 08:00:00
445.14,340,300,320,330,14-06-2019 09:00:00
366.21,340,290,300,290,14-06-2019 10:00:00
320.43,290,290,280,290,14-06-2019 11:00:00
306.25,280,280,280,110,14-06-2019 12:00:00
260.62,280,280,260,110,14-06-2019 13:00:00
246.58,270,220,110,110,14-06-2019 14:00:00
248.52,270,220,110,110,14-06-2019 15:00:00
254.35,270,270,110,110,14-06-2019 16:00:00
271.37,280,280,260,110,14-06-2019 17:00:00
366.06,300,290,300,290,14-06-2019 18:00:00
435.21,340,290,320,310,14-06-2019 19:00:00
483.08,350,300,360,450,14-06-2019 20:00:00
440.14,350,320,400,510,14-06-2019 21:00:00
376.74,360,370,400,520,14-06-2019 22:00:00
325.14,360,330,400,510,14-06-2019 23:00:00
283.32,360,320,360,460,14-06-2019 00:00:00
210.06,360,300,330,440,15-06-2019 01:00:00
217.60,310,300,310,430,15-06-2019 02:00:00
211.25,300,300,300,360,15-06-2019 03:00:00
204.31,290,300,300,330,15-06-2019 04:00:00
198.63,290,290,300,310,15-06-2019 05:00:00
187.73,290,300,300,330,15-06-2019 06:00:00
192.88,300,300,300,330,15-06-2019 07:00:00
208.41,300,290,300,300,15-06-2019 08:00:00
216.03,290,290,280,290,15-06-2019 09:00:00
220.73,280,280,290,300,15-06-2019 10:00:00
224.99,280,290,290,300,15-06-2019 11:00:00
205.13,270,290,290,300,15-06-2019 12:00:00
189.52,270,290,290,300,15-06-2019 13:00:00
186.16,270,290,290,300,15-06-2019 14:00:00
175.78,280,290,290,300,15-06-2019 15:00:00
176.53,280,290,290,300,15-06-2019 16:00:00
181.60,280,290,300,300,15-06-2019 17:00:00
211.10,300,290,300,300,15-06-2019 18:00:00
221.18,340,300,320,300,15-06-2019 19:00:00
221.93,350,300,340,380,15-06-2019 20:00:00
221.26,350,320,400,510,15-06-2019 21:00:00
219.54,360,330,400,530,15-06-2019 22:00:00
220.81,350,320,400,510,15-06-2019 23:00:00
218.27,350,300,320,450,15-06-2019 00:00:00
163.23,340,300,320,380,16-06-2019 01:00:00
205.49,340,300,300,310,16-06-2019 02:00:00
194.52,340,290,300,320,16-06-2019 03:00:00
189.59,340,290,310,330,16-06-2019 04:00:00
187.20,340,300,320,450,16-06-2019 05:00:00
178.31,330,300,400,520,16-06-2019 06:00:00
178.39,400,330,400,530,16-06-2019 07:00:00
201.09,410,370,400,520,16-06-2019 08:00:00
211.69,390,300,320,330,16-06-2019 09:00:00
209.38,350,290,300,330,16-06-2019 10:00:00
204.90,340,290,290,330,16-06-2019 11:00:00
208.93,340,290,290,300,16-06-2019 12:00:00
202.88,300,280,290,300,16-06-2019 13:00:00
178.61,280,280,290,300,16-06-2019 14:00:00
172.49,280,280,250,110,16-06-2019 15:00:00
184.06,280,270,110,110,16-06-2019 16:00:00
192.50,300,280,280,110,16-06-2019 17:00:00
229.31,340,290,280,280,16-06-2019 18:00:00
285.24,350,290,300,290,16-06-2019 19:00:00
334.82,390,300,360,450,16-06-2019 20:00:00
358.05,410,320,400,520,16-06-2019 21:00:00
385.30,410,370,470,530,16-06-2019 22:00:00
358.79,410,370,420,530,16-06-2019 23:00:00
305.48,410,370,420,460,16-06-2019 00:00:00
246.86,370,330,400,460,17-06-2019 01:00:00
226.10,350,300,360,450,17-06-2019 02:00:00
223.71,350,300,330,330,17-06-2019 03:00:00
220.13,350,300,350,330,17-06-2019 04:00:00
218.64,350,320,400,520,17-06-2019 05:00:00
231.11,390,320,400,530,17-06-2019 06:00:00
341.92,410,380,420,530,17-06-2019 07:00:00
379.33,420,390,420,530,17-06-2019 08:00:00
366.04,410,370,400,470,17-06-2019 09:00:00
292.64,410,300,320,330,17-06-2019 10:00:00
258.66,370,290,300,290,17-06-2019 11:00:00
251.64,350,290,280,280,17-06-2019 12:00:00
253.81,350,290,280,250,17-06-2019 13:00:00
262.54,340,290,280,280,17-06-2019 14:00:00
259.56,340,290,280,280,17-06-2019 15:00:00
265.08,340,290,280,110,17-06-2019 16:00:00
273.59,350,290,280,280,17-06-2019 17:00:00
335.80,350,290,300,290,17-06-2019 18:00:00
426.07,390,300,320,330,17-06-2019 19:00:00
523.44,410,320,400,460,17-06-2019 20:00:00
519.11,410,380,400,530,17-06-2019 21:00:00
434.88,420,440,480,530,17-06-2019 22:00:00
339.98,410,420,470,530,17-06-2019 23:00:00
232.53,410,420,440,510,17-06-2019 00:00:00
132.69,390,380,420,510,18-06-2019 01:00:00
225.73,370,370,400,460,18-06-2019 02:00:00
223.12,350,320,400,460,18-06-2019 03:00:00
222.30,350,340,400,470,18-06-2019 04:00:00
221.18,390,380,400,510,18-06-2019 05:00:00
164.72,400,330,400,520,18-06-2019 06:00:00
296.29,410,380,420,530,18-06-2019 07:00:00
386.35,410,380,420,520,18-06-2019 08:00:00
371.49,410,320,320,380,18-06-2019 09:00:00
326.61,390,290,300,290,18-06-2019 10:00:00
298.09,350,280,260,110,18-06-2019 11:00:00
290.47,350,280,250,210,18-06-2019 12:00:00
277.18,340,220,110,270,18-06-2019 13:00:00
269.56,340,270,110,110,18-06-2019 14:00:00
269.26,340,270,110,110,18-06-2019 15:00:00
286.51,340,270,110,110,18-06-2019 16:00:00
320.49,340,280,260,110,18-06-2019 17:00:00
356.48,350,290,280,280,18-06-2019 18:00:00
387.99,390,300,300,290,18-06-2019 19:00:00
494.02,400,330,330,330,18-06-2019 20:00:00
501.19,410,370,420,510,18-06-2019 21:00:00
397.25,410,370,330,500,18-06-2019 22:00:00
351.40,410,330,470,330,18-06-2019 23:00:00
276.88,400,370,330,330,18-06-2019 00:00:00
254.77,370,330,330,450,19-06-2019 01:00:00
232.60,350,290,330,330,19-06-2019 02:00:00
230.36,330,290,320,320,19-06-2019 03:00:00
230.43,280,290,290,310,19-06-2019 04:00:00
230.95,330,290,290,300,19-06-2019 05:00:00
248.50,340,290,290,300,19-06-2019 06:00:00
321.60,350,290,290,300,19-06-2019 07:00:00
406.43,350,290,290,300,19-06-2019 08:00:00
437.86,350,290,290,110,19-06-2019 09:00:00
367.97,340,280,110,80,19-06-2019 10:00:00
320.93,300,110,110,30,19-06-2019 11:00:00
304.73,280,80,80,30,19-06-2019 12:00:00
276.35,270,80,30,30,19-06-2019 13:00:00
275.76,260,60,30,40,19-06-2019 14:00:00
270.98,250,30,30,30,19-06-2019 15:00:00
269.48,250,40,30,250,19-06-2019 16:00:00
260.67,260,80,80,30,19-06-2019 17:00:00
320.41,270,110,80,110,19-06-2019 18:00:00
372.90,280,270,250,110,19-06-2019 19:00:00
397.02,280,280,110,110,19-06-2019 20:00:00
381.34,310,210,110,110,19-06-2019 21:00:00
340.79,330,210,110,270,19-06-2019 22:00:00
299.28,260,210,110,110,19-06-2019 23:00:00
261.27,250,110,110,110,19-06-2019 00:00:00
229.61,280,210,110,110,20-06-2019 01:00:00
225.73,290,280,300,280,20-06-2019 02:00:00
223.04,280,280,250,280,20-06-2019 03:00:00
214.38,290,280,300,300,20-06-2019 04:00:00
213.11,300,290,300,300,20-06-2019 05:00:00
217.36,340,290,300,290,20-06-2019 06:00:00
230.95,360,300,310,330,20-06-2019 07:00:00
269.48,390,300,320,330,20-06-2019 08:00:00
296.29,390,300,300,290,20-06-2019 09:00:00
275.61,350,290,280,110,20-06-2019 10:00:00
266.50,350,280,110,110,20-06-2019 11:00:00
276.13,340,110,110,110,20-06-2019 12:00:00
269.41,280,110,80,110,20-06-2019 13:00:00
254.55,280,110,80,40,20-06-2019 14:00:00
247.68,270,110,80,30,20-06-2019 15:00:00
253.36,270,110,80,70,20-06-2019 16:00:00
250.44,280,110,110,110,20-06-2019 17:00:00
274.11,280,110,110,110,20-06-2019 18:00:00
295.84,340,290,280,210,20-06-2019 19:00:00
334.67,350,300,320,300,20-06-2019 20:00:00
387.99,370,300,400,460,20-06-2019 21:00:00
373.35,400,370,420,520,20-06-2019 22:00:00
348.19,400,320,400,510,20-06-2019 23:00:00
293.30,390,300,330,500,20-06-2019 00:00:00
256.08,350,290,330,430,21-06-2019 01:00:00
240.18,340,290,320,310,21-06-2019 02:00:00
238.31,300,290,300,310,21-06-2019 03:00:00
246.38,290,290,300,310,21-06-2019 04:00:00
249.51,290,290,300,310,21-06-2019 05:00:00
253.99,280,290,300,300,21-06-2019 06:00:00
304.02,300,290,300,290,21-06-2019 07:00:00
346.57,340,290,300,280,21-06-2019 08:00:00
351.57,330,290,280,110,21-06-2019 09:00:00
331.57,290,270,110,110,21-06-2019 10:00:00
327.98,280,110,110,30,21-06-2019 11:00:00
306.40,270,110,80,20,21-06-2019 12:00:00
270.34,260,110,30,30,21-06-2019 13:00:00
250.33,160,110,20,20,21-06-2019 14:00:00
241.97,110,30,20,20,21-06-2019 15:00:00
231.60,160,40,30,20,21-06-2019 16:00:00
228.53,260,110,80,40,21-06-2019 17:00:00
227.12,280,110,110,110,21-06-2019 18:00:00
304.54,280,290,280,110,21-06-2019 19:00:00
332.54,280,280,110,110,21-06-2019 20:00:00
313.87,260,110,110,110,21-06-2019 21:00:00
315.29,330,110,110,110,21-06-2019 22:00:00
233.69,330,110,110,270,21-06-2019 23:00:00
231.22,330,110,110,250,21-06-2019 00:00:00
251.06,340,120,140,330,22-06-2019 01:00:00
230.09,290,280,140,300,22-06-2019 02:00:00
223.89,290,280,300,300,22-06-2019 03:00:00
223.37,290,280,300,210,22-06-2019 04:00:00
218.74,280,280,300,280,22-06-2019 05:00:00
216.95,280,280,280,120,22-06-2019 06:00:00
223.29,280,280,260,110,22-06-2019 07:00:00
243.15,280,280,110,110,22-06-2019 08:00:00
260.17,270,110,110,110,22-06-2019 09:00:00
238.75,250,110,110,110,22-06-2019 10:00:00
231.88,160,80,110,290,22-06-2019 11:00:00
223.82,110,20,30,30,22-06-2019 12:00:00
223.74,110,20,20,10,22-06-2019 13:00:00
213.14,110,20,20,10,22-06-2019 14:00:00
212.39,110,20,20,20,22-06-2019 15:00:00
214.19,110,20,20,20,22-06-2019 16:00:00
223.67,110,80,30,20,22-06-2019 17:00:00
247.48,250,110,110,110,22-06-2019 18:00:00
259.28,280,280,250,110,22-06-2019 19:00:00
283.02,280,290,290,300,22-06-2019 20:00:00
264.13,280,280,110,110,22-06-2019 21:00:00
243.60,360,280,330,330,22-06-2019 22:00:00
254.05,350,300,330,330,22-06-2019 23:00:00
220.83,280,290,330,330,22-06-2019 00:00:00
209.81,280,290,320,330,23-06-2019 01:00:00
199.80,280,290,290,300,23-06-2019 02:00:00
194.28,280,290,300,300,23-06-2019 03:00:00
189.13,280,290,300,300,23-06-2019 04:00:00
162.84,280,290,300,300,23-06-2019 05:00:00
162.84,280,290,300,300,23-06-2019 06:00:00
158.22,280,290,330,310,23-06-2019 07:00:00
163.44,390,290,320,330,23-06-2019 08:00:00
192.49,330,290,300,290,23-06-2019 09:00:00
192.04,350,290,280,110,23-06-2019 10:00:00
189.43,340,270,110,110,23-06-2019 11:00:00
180.47,300,220,110,80,23-06-2019 12:00:00
164.56,300,110,110,80,23-06-2019 13:00:00
162.77,290,110,110,110,23-06-2019 14:00:00
165.31,290,110,110,110,23-06-2019 15:00:00
173.97,300,110,110,110,23-06-2019 16:00:00
197.71,340,270,250,110,23-06-2019 17:00:00
201.82,280,290,300,290,23-06-2019 18:00:00
214.66,330,300,400,450,23-06-2019 19:00:00
265.88,410,300,400,520,23-06-2019 20:00:00
271.41,420,300,400,530,23-06-2019 21:00:00
238.11,430,370,500,540,23-06-2019 22:00:00
255.28,420,370,420,540,23-06-2019 23:00:00
210.48,410,320,400,530,23-06-2019 00:00:00
201.37,410,300,400,520,24-06-2019 01:00:00
191.74,400,330,400,510,24-06-2019 02:00:00
179.20,390,330,420,510,24-06-2019 03:00:00
183.68,390,330,420,510,24-06-2019 04:00:00
165.91,410,340,440,510,24-06-2019 05:00:00
193.91,410,380,420,520,24-06-2019 06:00:00
263.12,420,420,460,530,24-06-2019 07:00:00
358.02,430,440,470,530,24-06-2019 08:00:00
319.42,430,400,420,510,24-06-2019 09:00:00
270.59,410,330,360,430,24-06-2019 10:00:00
251.99,410,300,320,300,24-06-2019 11:00:00
249.90,370,290,300,300,24-06-2019 12:00:00
249.83,350,290,280,290,24-06-2019 13:00:00
246.62,350,290,280,280,24-06-2019 14:00:00
245.05,350,290,280,280,24-06-2019 15:00:00
240.57,350,290,280,290,24-06-2019 16:00:00
244.75,360,290,300,300,24-06-2019 17:00:00
263.87,410,300,400,450,24-06-2019 18:00:00
336.44,410,380,420,510,24-06-2019 19:00:00
423.95,430,440,470,530,24-06-2019 20:00:00
403.27,430,440,490,540,24-06-2019 21:00:00
305.53,430,460,500,560,24-06-2019 22:00:00
256.10,430,440,490,540,24-06-2019 23:00:00
215.18,420,440,480,530,24-06-2019 00:00:00
188.44,410,430,470,530,25-06-2019 01:00:00
185.01,410,380,440,530,25-06-2019 02:00:00
176.94,390,380,420,530,25-06-2019 03:00:00
176.57,390,380,420,530,25-06-2019 04:00:00
170.67,410,380,440,530,25-06-2019 05:00:00
203.75,410,380,420,530,25-06-2019 06:00:00
250.11,420,420,470,540,25-06-2019 07:00:00
327.83,420,430,470,530,25-06-2019 08:00:00
367.18,420,400,420,530,25-06-2019 09:00:00
305.81,410,370,400,450,25-06-2019 10:00:00
281.99,400,320,320,310,25-06-2019 11:00:00
272.14,390,300,300,310,25-06-2019 12:00:00
260.71,390,300,300,300,25-06-2019 13:00:00
252.35,360,300,300,290,25-06-2019 14:00:00
253.10,360,300,300,290,25-06-2019 15:00:00
260.64,360,300,300,300,25-06-2019 16:00:00
275.72,390,300,320,300,25-06-2019 17:00:00
367.48,410,320,400,460,25-06-2019 18:00:00
459.38,410,380,420,510,25-06-2019 19:00:00
558.46,430,440,490,530,25-06-2019 20:00:00
514.18,430,450,500,540,25-06-2019 21:00:00
451.17,430,460,510,560,25-06-2019 22:00:00
236.22,430,460,500,550,25-06-2019 23:00:00
226.37,430,440,490,540,25-06-2019 00:00:00
235.08,410,440,490,530,26-06-2019 01:00:00
235.82,410,420,470,530,26-06-2019 02:00:00
234.63,410,420,470,520,26-06-2019 03:00:00
233.66,410,330,470,530,26-06-2019 04:00:00
227.83,410,340,470,530,26-06-2019 05:00:00
230.45,410,330,440,530,26-06-2019 06:00:00
331.82,420,370,470,530,26-06-2019 07:00:00
446.56,430,370,470,530,26-06-2019 08:00:00
448.50,420,370,400,480,26-06-2019 09:00:00
361.61,410,320,320,310,26-06-2019 10:00:00
284.35,350,300,300,300,26-06-2019 11:00:00
273.97,390,290,290,290,26-06-2019 12:00:00
261.88,350,290,280,280,26-06-2019 13:00:00
247.02,350,290,280,280,26-06-2019 14:00:00
237.99,350,290,280,290,26-06-2019 15:00:00
230.60,350,290,290,290,26-06-2019 16:00:00
229.25,390,300,300,300,26-06-2019 17:00:00
249.71,410,300,400,450,26-06-2019 18:00:00
262.47,420,380,420,520,26-06-2019 19:00:00
229.40,430,440,490,540,26-06-2019 20:00:00
224.25,430,460,500,540,26-06-2019 21:00:00
219.18,430,460,510,560,26-06-2019 22:00:00
207.68,430,460,500,560,26-06-2019 23:00:00
118.25,420,440,500,540,26-06-2019 00:00:00
173.49,410,440,490,540,27-06-2019 01:00:00
178.11,410,430,470,530,27-06-2019 02:00:00
167.66,410,420,460,530,27-06-2019 03:00:00
159.15,410,420,470,530,27-06-2019 04:00:00
122.95,410,430,470,530,27-06-2019 05:00:00
174.46,410,400,460,530,27-06-2019 06:00:00
213.65,420,440,470,530,27-06-2019 07:00:00
315.40,430,440,470,530,27-06-2019 08:00:00
314.28,430,370,420,510,27-06-2019 09:00:00
272.47,410,320,330,440,27-06-2019 10:00:00
257.99,390,300,310,330,27-06-2019 11:00:00
257.32,350,300,290,300,27-06-2019 12:00:00
238.66,350,290,290,300,27-06-2019 13:00:00
230.89,350,290,290,300,27-06-2019 14:00:00
230.74,350,290,290,290,27-06-2019 15:00:00
233.73,350,290,300,290,27-06-2019 16:00:00
238.43,370,290,300,310,27-06-2019 17:00:00
268.59,400,290,330,330,27-06-2019 18:00:00
312.78,410,280,330,330,27-06-2019 19:00:00
403.93,410,330,460,530,27-06-2019 20:00:00
389.90,410,330,480,530,27-06-2019 21:00:00
328.61,420,450,500,540,27-06-2019 22:00:00
240.37,410,440,490,540,27-06-2019 23:00:00
225.97,410,440,480,530,27-06-2019 00:00:00
194.35,410,340,460,520,28-06-2019 01:00:00
225.77,390,330,460,510,28-06-2019 02:00:00
224.28,350,330,420,510,28-06-2019 03:00:00
222.86,350,330,400,450,28-06-2019 04:00:00
213.90,350,330,420,450,28-06-2019 05:00:00
219.42,350,330,400,450,28-06-2019 06:00:00
359.89,390,330,400,450,28-06-2019 07:00:00
462.58,390,330,400,450,28-06-2019 08:00:00
460.19,390,330,360,450,28-06-2019 09:00:00
367.80,360,320,320,430,28-06-2019 10:00:00
328.31,360,300,300,300,28-06-2019 11:00:00
295.03,340,300,300,300,28-06-2019 12:00:00
274.28,330,290,290,300,28-06-2019 13:00:00
256.22,300,290,300,300,28-06-2019 14:00:00
252.93,300,300,300,300,28-06-2019 15:00:00
247.04,340,300,300,300,28-06-2019 16:00:00
256.74,350,300,340,430,28-06-2019 17:00:00
291.37,360,320,400,510,28-06-2019 18:00:00
403.99,410,370,420,520,28-06-2019 19:00:00
496.54,410,440,470,530,28-06-2019 20:00:00
493.03,410,440,490,530,28-06-2019 21:00:00
408.47,410,440,490,530,28-06-2019 22:00:00
362.27,410,440,480,530,28-06-2019 23:00:00
291.45,410,420,470,530,28-06-2019 00:00:00
254.58,390,380,420,510,29-06-2019 01:00:00
228.60,350,330,400,460,29-06-2019 02:00:00
218.60,350,300,330,440,29-06-2019 03:00:00
214.35,340,300,320,360,29-06-2019 04:00:00
213.68,300,300,300,330,29-06-2019 05:00:00
208.00,300,300,300,330,29-06-2019 06:00:00
217.86,300,300,300,330,29-06-2019 07:00:00
227.19,340,300,300,330,29-06-2019 08:00:00
217.56,340,300,310,330,29-06-2019 09:00:00
225.02,340,300,310,330,29-06-2019 10:00:00
209.50,340,300,310,360,29-06-2019 11:00:00
209.05,340,300,300,310,29-06-2019 12:00:00
209.05,330,300,300,310,29-06-2019 13:00:00
192.70,300,300,300,300,29-06-2019 14:00:00
187.03,300,290,290,300,29-06-2019 15:00:00
188.00,300,300,300,300,29-06-2019 16:00:00
196.96,340,300,300,310,29-06-2019 17:00:00
225.25,350,300,330,380,29-06-2019 18:00:00
298.54,350,320,400,450,29-06-2019 19:00:00
391.53,390,370,400,520,29-06-2019 20:00:00
419.67,410,370,470,520,29-06-2019 21:00:00
372.80,410,370,480,530,29-06-2019 22:00:00
306.22,410,370,470,520,29-06-2019 23:00:00
265.77,410,330,400,520,29-06-2019 00:00:00
226.97,390,330,400,510,30-06-2019 01:00:00
200.77,350,320,400,470,30-06-2019 02:00:00
160.84,350,300,400,450,30-06-2019 03:00:00
127.85,350,320,400,470,30-06-2019 04:00:00
111.36,370,330,400,510,30-06-2019 05:00:00
75.83,410,370,460,530,30-06-2019 06:00:00
94.64,420,390,490,530,30-06-2019 07:00:00
112.18,430,370,490,530,30-06-2019 08:00:00
159.35,430,370,470,530,30-06-2019 09:00:00
165.92,430,380,420,520,30-06-2019 10:00:00
172.63,410,370,420,510,30-06-2019 11:00:00
176.36,410,320,360,440,30-06-2019 12:00:00
180.84,390,300,290,300,30-06-2019 13:00:00
175.99,370,300,290,300,30-06-2019 14:00:00
156.96,350,290,290,300,30-06-2019 15:00:00
0.30,350,290,290,300,30-06-2019 16:00:00
0.15,390,320,330,330,30-06-2019 17:00:00
149.65,410,370,400,450,30-06-2019 18:00:00
215.18,430,370,470,520,30-06-2019 19:00:00
203.46,430,370,500,540,30-06-2019 20:00:00
204.95,430,370,500,560,30-06-2019 21:00:00
208.53,430,370,500,560,30-06-2019 22:00:00
208.83,430,370,490,540,30-06-2019 23:00:00
207.11,420,330,400,540,30-06-2019 00:00:00
205.17,410,320,400,530,7/1/2019 1:00
189.50,410,300,400,520,7/1/2019 2:00
180.77,400,300,400,520,7/1/2019 3:00
179.65,400,300,400,520,7/1/2019 4:00
187.11,410,320,400,520,7/1/2019 5:00
194.28,410,370,480,530,7/1/2019 6:00
206.74,430,450,490,530,7/1/2019 7:00
