2020 DK1,2025 DK1,2030 DK1,2035 DK1,2040 DK1,DATETIME
253.31,300,290,280,110,27-09-2019 16:00:00
274.59,340,300,300,300,27-09-2019 17:00:00
334.37,410,380,420,510,27-09-2019 18:00:00
347.36,420,450,490,540,27-09-2019 19:00:00
360.94,430,470,510,560,27-09-2019 20:00:00
354.45,430,470,500,550,27-09-2019 21:00:00
262.27,410,440,490,520,27-09-2019 22:00:00
253.76,410,440,470,510,27-09-2019 23:00:00
224.43,410,420,460,510,27-09-2019 00:00:00
197.85,390,380,420,510,28-09-2019 01:00:00
182.92,350,370,400,330,28-09-2019 02:00:00
171.72,340,300,350,330,28-09-2019 03:00:00
170.08,340,300,360,430,28-09-2019 04:00:00
171.27,340,300,360,450,28-09-2019 05:00:00
169.71,340,320,400,450,28-09-2019 06:00:00
193.67,350,370,400,450,28-09-2019 07:00:00
205.02,390,380,400,470,28-09-2019 08:00:00
247.88,390,380,400,450,28-09-2019 09:00:00
258.18,350,300,320,330,28-09-2019 10:00:00
230.56,340,300,300,300,28-09-2019 11:00:00
234.29,300,290,280,280,28-09-2019 12:00:00
230.18,290,280,110,110,28-09-2019 13:00:00
218.91,290,220,110,80,28-09-2019 14:00:00
216.82,280,280,250,110,28-09-2019 15:00:00
216.37,300,290,290,290,28-09-2019 16:00:00
202.48,350,300,330,430,28-09-2019 17:00:00
241.01,410,390,420,520,28-09-2019 18:00:00
285.13,430,470,510,560,28-09-2019 19:00:00
326.20,430,470,520,580,28-09-2019 20:00:00
249.37,430,470,520,560,28-09-2019 21:00:00
194.87,430,440,500,550,28-09-2019 22:00:00
177.92,410,440,490,540,28-09-2019 23:00:00
222.87,410,440,490,540,28-09-2019 00:00:00
0.30,410,430,480,530,29-09-2019 01:00:00
8.88,390,420,470,530,29-09-2019 02:00:00
95.49,370,420,460,520,29-09-2019 03:00:00
98.17,390,420,460,530,29-09-2019 04:00:00
104.22,410,430,480,530,29-09-2019 05:00:00
97.65,410,440,490,540,29-09-2019 06:00:00
135.20,430,470,500,560,29-09-2019 07:00:00
172.38,460,490,520,560,29-09-2019 08:00:00
186.34,450,470,500,550,29-09-2019 09:00:00
235.17,430,470,490,540,29-09-2019 10:00:00
238.98,430,440,420,520,29-09-2019 11:00:00
238.16,410,390,400,440,29-09-2019 12:00:00
237.41,410,330,320,300,29-09-2019 13:00:00
236.14,390,320,330,300,29-09-2019 14:00:00
236.29,410,320,400,310,29-09-2019 15:00:00
235.54,410,370,400,510,29-09-2019 16:00:00
236.81,430,440,490,530,29-09-2019 17:00:00
242.19,450,470,520,560,29-09-2019 18:00:00
249.73,460,490,550,600,29-09-2019 19:00:00
254.80,470,470,550,600,29-09-2019 20:00:00
252.56,430,470,520,580,29-09-2019 21:00:00
245.70,430,470,520,600,29-09-2019 22:00:00
238.45,430,450,520,560,29-09-2019 23:00:00
221.73,430,440,500,550,29-09-2019 00:00:00
214.71,420,440,490,540,30-09-2019 01:00:00
203.96,410,440,490,540,30-09-2019 02:00:00
200.30,410,440,480,540,30-09-2019 03:00:00
188.14,410,440,480,540,30-09-2019 04:00:00
185.90,410,440,490,550,30-09-2019 05:00:00
179.18,420,440,490,560,30-09-2019 06:00:00
223.22,430,470,510,580,30-09-2019 07:00:00
338.42,460,490,540,590,30-09-2019 08:00:00
301.09,460,490,520,560,30-09-2019 09:00:00
218.07,450,470,490,540,30-09-2019 10:00:00
210.61,430,450,480,530,30-09-2019 11:00:00
189.70,430,440,460,330,30-09-2019 12:00:00
88.24,420,430,420,310,30-09-2019 13:00:00
96.98,410,380,420,450,30-09-2019 14:00:00
51.51,420,420,420,520,30-09-2019 15:00:00
189.03,420,430,470,530,30-09-2019 16:00:00
198.74,430,440,490,530,30-09-2019 17:00:00
309.01,450,460,500,560,30-09-2019 18:00:00
260.03,460,490,510,600,30-09-2019 19:00:00
262.27,460,490,510,600,30-09-2019 20:00:00
261.52,450,460,510,560,30-09-2019 21:00:00
256.67,430,460,510,600,30-09-2019 22:00:00
251.37,420,450,500,560,30-09-2019 23:00:00
240.40,420,440,490,560,30-09-2019 00:00:00
239.49,400,440,490,540,10/1/2019 1:00
233.37,400,440,490,540,10/1/2019 2:00
224.26,400,440,490,540,10/1/2019 3:00
225.46,400,440,490,540,10/1/2019 4:00
224.94,410,440,490,550,10/1/2019 5:00
246.44,420,440,500,560,10/1/2019 6:00
354.39,430,460,510,570,10/1/2019 7:00
380.59,450,460,510,580,10/1/2019 8:00
381.11,450,460,500,520,10/1/2019 9:00
370.51,430,460,490,520,10/1/2019 10:00
349.83,430,440,480,510,10/1/2019 11:00
335.35,420,420,420,310,10/1/2019 12:00
314.82,410,370,330,330,10/1/2019 13:00
306.38,410,370,320,310,10/1/2019 14:00
294.81,410,370,300,310,10/1/2019 15:00
293.99,410,370,400,450,10/1/2019 16:00
320.12,420,430,470,530,10/1/2019 17:00
359.84,430,450,500,550,10/1/2019 18:00
374.47,460,490,540,590,10/1/2019 19:00
410.53,460,490,550,600,10/1/2019 20:00
395.07,460,470,550,600,10/1/2019 21:00
373.42,460,490,550,600,10/1/2019 22:00
336.40,430,470,520,560,10/1/2019 23:00
264.58,430,470,500,560,10/1/2019 0:00
242.55,420,450,500,560,10/2/2019 1:00
231.42,410,450,490,550,10/2/2019 2:00
230.98,410,440,490,540,10/2/2019 3:00
233.81,410,450,490,550,10/2/2019 4:00
216.72,420,450,500,560,10/2/2019 5:00
210.52,430,460,510,560,10/2/2019 6:00
326.61,460,490,520,590,10/2/2019 7:00
386.63,460,490,540,590,10/2/2019 8:00
391.18,460,490,520,560,10/2/2019 9:00
368.94,450,470,500,540,10/2/2019 10:00
368.64,430,440,480,530,10/2/2019 11:00
346.24,410,390,420,450,10/2/2019 12:00
270.84,410,370,360,380,10/2/2019 13:00
265.62,390,320,330,330,10/2/2019 14:00
262.93,390,320,330,330,10/2/2019 15:00
260.69,410,370,400,450,10/2/2019 16:00
259.49,420,390,420,530,10/2/2019 17:00
302.12,430,440,490,550,10/2/2019 18:00
358.41,460,470,520,590,10/2/2019 19:00
385.28,460,490,520,600,10/2/2019 20:00
352.06,450,470,520,560,10/2/2019 21:00
277.19,430,470,520,600,10/2/2019 22:00
258.97,420,440,500,560,10/2/2019 23:00
237.40,410,440,490,560,10/2/2019 0:00
195.68,410,440,490,550,10/3/2019 1:00
197.18,400,440,490,540,10/3/2019 2:00
188.89,390,380,480,330,10/3/2019 3:00
189.26,370,370,350,310,10/3/2019 4:00
197.33,390,370,350,310,10/3/2019 5:00
218.83,390,380,480,330,10/3/2019 6:00
263.70,410,440,490,330,10/3/2019 7:00
320.89,430,440,490,510,10/3/2019 8:00
372.70,420,430,490,330,10/3/2019 9:00
357.55,410,380,420,330,10/3/2019 10:00
349.41,390,320,300,300,10/3/2019 11:00
355.46,360,300,290,110,10/3/2019 12:00
320.52,340,280,110,110,10/3/2019 13:00
282.36,340,270,110,110,10/3/2019 14:00
274.30,340,280,110,110,10/3/2019 15:00
275.20,350,290,260,110,10/3/2019 16:00
301.63,390,300,300,300,10/3/2019 17:00
357.85,410,390,460,510,10/3/2019 18:00
382.48,430,440,500,540,10/3/2019 19:00
411.08,430,440,490,540,10/3/2019 20:00
399.65,410,420,490,520,10/3/2019 21:00
358.82,410,440,490,510,10/3/2019 22:00
340.37,410,380,470,510,10/3/2019 23:00
268.25,410,380,420,330,10/3/2019 0:00
279.86,390,380,420,330,10/4/2019 1:00
260.97,350,370,410,330,10/4/2019 2:00
252.24,340,320,400,330,10/4/2019 3:00
245.59,340,300,400,330,10/4/2019 4:00
243.28,340,300,110,110,10/4/2019 5:00
250.07,340,300,110,110,10/4/2019 6:00
323.45,350,330,110,110,10/4/2019 7:00
364.06,390,280,110,110,10/4/2019 8:00
373.69,370,270,110,80,10/4/2019 9:00
372.27,280,290,290,110,10/4/2019 10:00
361.89,280,290,280,110,10/4/2019 11:00
360.77,300,270,110,20,10/4/2019 12:00
364.80,270,110,30,20,10/4/2019 13:00
350.62,260,110,30,20,10/4/2019 14:00
329.94,260,110,90,20,10/4/2019 15:00
345.32,270,110,110,20,10/4/2019 16:00
343.75,280,290,250,80,10/4/2019 17:00
373.61,330,270,110,80,10/4/2019 18:00
375.26,410,110,110,80,10/4/2019 19:00
399.52,330,110,80,80,10/4/2019 20:00
367.42,110,110,80,80,10/4/2019 21:00
302.32,140,220,110,80,10/4/2019 22:00
267.76,150,110,110,80,10/4/2019 23:00
256.42,190,180,110,80,10/4/2019 0:00
211.28,250,280,110,330,10/5/2019 1:00
240.17,260,290,110,300,10/5/2019 2:00
218.60,280,290,190,300,10/5/2019 3:00
212.03,280,300,300,300,10/5/2019 4:00
220.99,290,300,300,310,10/5/2019 5:00
222.48,300,300,320,430,10/5/2019 6:00
218.75,340,300,350,450,10/5/2019 7:00
235.25,350,320,400,450,10/5/2019 8:00
276.46,350,320,400,510,10/5/2019 9:00
320.66,360,320,350,450,10/5/2019 10:00
298.33,350,300,320,330,10/5/2019 11:00
281.46,340,300,290,290,10/5/2019 12:00
277.58,300,290,280,290,10/5/2019 13:00
272.58,300,290,280,280,10/5/2019 14:00
263.09,300,290,300,300,10/5/2019 15:00
267.95,340,300,320,330,10/5/2019 16:00
284.07,360,320,400,520,10/5/2019 17:00
325.43,410,390,420,530,10/5/2019 18:00
359.18,420,440,490,550,10/5/2019 19:00
388.89,420,450,470,510,10/5/2019 20:00
371.42,410,440,460,510,10/5/2019 21:00
306.10,400,330,300,330,10/5/2019 22:00
298.63,350,300,300,330,10/5/2019 23:00
268.02,250,300,110,330,10/5/2019 0:00
255.52,150,270,110,330,10/6/2019 1:00
216.10,250,280,110,260,10/6/2019 2:00
204.82,250,290,250,280,10/6/2019 3:00
216.47,280,290,260,300,10/6/2019 4:00
250.97,280,290,290,300,10/6/2019 5:00
252.76,160,290,290,300,10/6/2019 6:00
254.03,390,300,290,300,10/6/2019 7:00
255.97,360,290,290,200,10/6/2019 8:00
261.57,310,290,290,80,10/6/2019 9:00
267.70,360,290,290,80,10/6/2019 10:00
272.92,330,290,110,80,10/6/2019 11:00
272.70,350,280,110,30,10/6/2019 12:00
269.41,290,270,110,30,10/6/2019 13:00
266.50,280,110,110,30,10/6/2019 14:00
264.56,280,110,110,30,10/6/2019 15:00
264.86,280,270,110,30,10/6/2019 16:00
243.35,280,290,110,80,10/6/2019 17:00
264.78,250,270,80,80,10/6/2019 18:00
284.42,150,110,80,80,10/6/2019 19:00
323.70,110,110,80,80,10/6/2019 20:00
286.81,110,110,80,80,10/6/2019 21:00
260.83,230,110,80,80,10/6/2019 22:00
264.04,250,110,110,80,10/6/2019 23:00
256.79,250,110,110,80,10/6/2019 0:00
249.33,250,110,110,70,10/7/2019 1:00
248.51,250,110,110,30,10/7/2019 2:00
248.06,280,270,110,80,10/7/2019 3:00
248.95,280,270,110,80,10/7/2019 4:00
202.06,280,290,110,80,10/7/2019 5:00
225.73,280,290,190,80,10/7/2019 6:00
377.98,280,290,190,80,10/7/2019 7:00
421.82,280,270,110,80,10/7/2019 8:00
446.98,280,270,290,80,10/7/2019 9:00
421.97,280,290,280,110,10/7/2019 10:00
396.35,350,290,290,280,10/7/2019 11:00
386.42,340,290,280,110,10/7/2019 12:00
372.68,290,110,110,80,10/7/2019 13:00
364.39,280,110,110,80,10/7/2019 14:00
355.21,270,110,110,30,10/7/2019 15:00
358.72,280,110,110,80,10/7/2019 16:00
364.25,340,280,110,110,10/7/2019 17:00
384.56,350,300,290,110,10/7/2019 18:00
410.02,330,290,290,80,10/7/2019 19:00
461.17,360,270,110,80,10/7/2019 20:00
387.77,330,270,110,80,10/7/2019 21:00
324.52,280,280,110,80,10/7/2019 22:00
292.56,280,280,110,80,10/7/2019 23:00
212.36,280,270,110,80,10/7/2019 0:00
228.81,280,290,180,110,10/8/2019 1:00
208.57,280,290,280,110,10/8/2019 2:00
186.69,280,290,250,110,10/8/2019 3:00
171.61,290,290,280,80,10/8/2019 4:00
164.44,340,290,280,80,10/8/2019 5:00
182.96,280,290,290,80,10/8/2019 6:00
227.91,330,290,290,80,10/8/2019 7:00
314.54,280,270,110,80,10/8/2019 8:00
352.40,280,270,290,80,10/8/2019 9:00
321.41,280,290,290,290,10/8/2019 10:00
299.90,280,290,290,300,10/8/2019 11:00
289.22,360,320,300,300,10/8/2019 12:00
280.34,360,290,300,150,10/8/2019 13:00
275.93,350,290,290,110,10/8/2019 14:00
270.33,350,290,300,280,10/8/2019 15:00
271.08,360,300,300,300,10/8/2019 16:00
270.93,370,320,320,300,10/8/2019 17:00
303.34,400,320,300,290,10/8/2019 18:00
331.86,410,380,330,300,10/8/2019 19:00
374.51,410,380,290,110,10/8/2019 20:00
280.04,390,320,290,110,10/8/2019 21:00
247.63,360,290,290,110,10/8/2019 22:00
212.83,280,290,290,110,10/8/2019 23:00
196.40,280,280,250,110,10/8/2019 0:00
180.66,280,290,290,110,10/9/2019 1:00
176.48,280,280,280,110,10/9/2019 2:00
166.17,250,270,250,110,10/9/2019 3:00
145.19,250,270,250,110,10/9/2019 4:00
163.71,250,290,280,110,10/9/2019 5:00
188.36,190,290,290,110,10/9/2019 6:00
231.52,360,290,290,300,10/9/2019 7:00
330.26,360,290,290,290,10/9/2019 8:00
339.89,410,290,300,300,10/9/2019 9:00
351.47,400,310,300,300,10/9/2019 10:00
318.31,390,300,300,110,10/9/2019 11:00
302.40,350,290,260,110,10/9/2019 12:00
279.10,340,290,110,110,10/9/2019 13:00
269.61,340,280,110,110,10/9/2019 14:00
266.25,290,290,110,110,10/9/2019 15:00
263.26,350,290,250,110,10/9/2019 16:00
250.12,390,300,290,80,10/9/2019 17:00
304.19,410,290,290,290,10/9/2019 18:00
337.13,430,330,210,110,10/9/2019 19:00
384.18,420,330,110,110,10/9/2019 20:00
323.16,410,280,110,80,10/9/2019 21:00
284.77,410,280,110,80,10/9/2019 22:00
255.42,260,270,110,80,10/9/2019 23:00
209.72,280,270,110,80,10/9/2019 0:00
178.35,280,280,110,80,10/10/2019 1:00
171.26,280,280,110,80,10/10/2019 2:00
162.60,280,280,110,80,10/10/2019 3:00
137.35,280,290,250,80,10/10/2019 4:00
141.53,330,290,280,80,10/10/2019 5:00
165.81,280,290,110,80,10/10/2019 6:00
259.39,280,270,110,80,10/10/2019 7:00
343.34,330,220,110,80,10/10/2019 8:00
356.56,330,270,110,80,10/10/2019 9:00
328.63,280,270,140,80,10/10/2019 10:00
287.55,280,270,290,80,10/10/2019 11:00
266.64,280,290,280,80,10/10/2019 12:00
233.40,280,290,280,30,10/10/2019 13:00
254.24,280,290,280,30,10/10/2019 14:00
224.06,280,290,280,30,10/10/2019 15:00
258.94,280,270,80,80,10/10/2019 16:00
197.03,360,270,270,80,10/10/2019 17:00
275.97,450,460,500,330,10/10/2019 18:00
323.40,450,460,510,580,10/10/2019 19:00
356.93,450,460,500,560,10/10/2019 20:00
312.05,430,440,330,330,10/10/2019 21:00
216.60,430,460,500,330,10/10/2019 22:00
212.04,430,450,500,540,10/10/2019 23:00
188.44,420,440,490,540,10/10/2019 0:00
177.37,410,440,490,540,10/11/2019 1:00
166.84,410,440,490,540,10/11/2019 2:00
131.82,410,440,490,530,10/11/2019 3:00
93.88,410,440,480,530,10/11/2019 4:00
108.59,410,440,490,540,10/11/2019 5:00
150.49,410,440,490,540,10/11/2019 6:00
194.48,420,450,500,540,10/11/2019 7:00
288.95,430,470,500,550,10/11/2019 8:00
305.01,430,470,500,540,10/11/2019 9:00
279.47,430,450,490,530,10/11/2019 10:00
253.18,420,440,470,520,10/11/2019 11:00
227.11,410,420,420,330,10/11/2019 12:00
176.18,390,380,400,450,10/11/2019 13:00
171.25,390,370,400,450,10/11/2019 14:00
162.59,390,370,420,510,10/11/2019 15:00
165.13,390,390,420,530,10/11/2019 16:00
177.75,410,440,470,540,10/11/2019 17:00
226.89,430,470,500,550,10/11/2019 18:00
251.31,430,470,520,580,10/11/2019 19:00
260.80,430,470,520,580,10/11/2019 20:00
232.94,430,470,520,560,10/11/2019 21:00
185.22,420,440,490,540,10/11/2019 22:00
171.62,410,440,490,530,10/11/2019 23:00
96.64,400,380,420,520,10/11/2019 0:00
3.51,350,390,420,510,10/12/2019 1:00
0.22,350,370,410,470,10/12/2019 2:00
-19.87,350,320,400,450,10/12/2019 3:00
0.67,340,320,400,450,10/12/2019 4:00
43.32,340,320,400,450,10/12/2019 5:00
80.59,340,320,400,450,10/12/2019 6:00
145.41,350,320,400,480,10/12/2019 7:00
182.53,360,320,400,510,10/12/2019 8:00
175.29,370,370,400,510,10/12/2019 9:00
171.48,360,320,400,510,10/12/2019 10:00
95.22,360,300,360,460,10/12/2019 11:00
55.94,340,300,320,360,10/12/2019 12:00
75.66,330,300,300,300,10/12/2019 13:00
43.54,300,300,300,290,10/12/2019 14:00
151.54,340,300,320,310,10/12/2019 15:00
184.03,340,300,400,460,10/12/2019 16:00
216.07,360,370,420,520,10/12/2019 17:00
266.93,410,390,490,530,10/12/2019 18:00
314.20,410,440,490,550,10/12/2019 19:00
333.47,410,440,500,530,10/12/2019 20:00
299.71,410,440,490,530,10/12/2019 21:00
247.58,410,390,470,530,10/12/2019 22:00
250.87,360,370,400,460,10/12/2019 23:00
235.48,360,320,390,330,10/12/2019 0:00
234.81,340,300,320,310,13-10-2019 01:00:00
191.64,300,300,300,310,13-10-2019 02:00:00
179.62,290,300,320,310,13-10-2019 03:00:00
180.07,300,300,320,330,13-10-2019 04:00:00
187.61,340,300,360,450,13-10-2019 05:00:00
188.88,350,320,400,450,13-10-2019 06:00:00
252.44,400,370,420,330,13-10-2019 07:00:00
256.24,420,420,470,330,13-10-2019 08:00:00
261.92,420,420,440,310,13-10-2019 09:00:00
267.37,420,390,420,330,13-10-2019 10:00:00
271.33,410,380,420,330,13-10-2019 11:00:00
271.26,410,390,420,330,13-10-2019 12:00:00
262.29,410,370,420,530,13-10-2019 13:00:00
261.40,410,370,400,520,13-10-2019 14:00:00
258.63,410,370,400,330,13-10-2019 15:00:00
255.20,410,370,420,330,13-10-2019 16:00:00
159.00,410,400,470,530,13-10-2019 17:00:00
208.67,420,430,490,330,13-10-2019 18:00:00
260.80,430,450,490,330,13-10-2019 19:00:00
279.32,430,450,500,330,13-10-2019 20:00:00
241.98,430,440,440,330,13-10-2019 21:00:00
129.88,420,440,470,330,13-10-2019 22:00:00
123.30,410,420,470,330,13-10-2019 23:00:00
30.02,390,300,300,300,13-10-2019 00:00:00
-61.62,350,360,330,310,14-10-2019 01:00:00
23.68,350,320,330,310,14-10-2019 02:00:00
69.53,350,320,330,310,14-10-2019 03:00:00
113.30,350,370,400,330,14-10-2019 04:00:00
119.50,390,380,420,510,14-10-2019 05:00:00
183.95,400,380,470,330,14-10-2019 06:00:00
263.41,430,440,490,510,14-10-2019 07:00:00
291.42,430,450,500,510,14-10-2019 08:00:00
375.22,430,460,500,530,14-10-2019 09:00:00
370.44,430,450,490,520,14-10-2019 10:00:00
361.03,430,440,470,510,14-10-2019 11:00:00
358.49,410,390,400,330,14-10-2019 12:00:00
337.95,410,330,340,300,14-10-2019 13:00:00
321.15,390,320,320,290,14-10-2019 14:00:00
295.01,390,320,340,300,14-10-2019 15:00:00
322.86,410,370,400,430,14-10-2019 16:00:00
418.09,410,400,420,330,14-10-2019 17:00:00
448.56,430,460,500,330,14-10-2019 18:00:00
529.59,460,460,520,570,14-10-2019 19:00:00
529.67,460,460,510,330,14-10-2019 20:00:00
396.13,430,450,500,300,14-10-2019 21:00:00
330.03,430,450,340,190,14-10-2019 22:00:00
273.35,430,440,490,330,14-10-2019 23:00:00
253.48,410,440,480,330,14-10-2019 00:00:00
194.18,410,370,330,110,15-10-2019 01:00:00
192.09,390,370,330,280,15-10-2019 02:00:00
186.71,390,370,300,300,15-10-2019 03:00:00
181.26,390,370,300,300,15-10-2019 04:00:00
186.71,410,370,330,300,15-10-2019 05:00:00
223.98,410,430,330,300,15-10-2019 06:00:00
303.29,430,450,430,330,15-10-2019 07:00:00
393.14,450,460,510,330,15-10-2019 08:00:00
412.33,450,470,510,540,15-10-2019 09:00:00
409.27,450,470,500,550,15-10-2019 10:00:00
386.56,430,450,490,530,15-10-2019 11:00:00
378.05,420,440,460,510,15-10-2019 12:00:00
357.74,420,390,420,430,15-10-2019 13:00:00
348.33,410,390,420,450,15-10-2019 14:00:00
332.94,410,390,420,500,15-10-2019 15:00:00
338.92,420,430,470,520,15-10-2019 16:00:00
358.18,430,440,490,530,15-10-2019 17:00:00
396.57,430,470,500,560,15-10-2019 18:00:00
435.63,460,490,510,580,15-10-2019 19:00:00
507.48,460,470,510,590,15-10-2019 20:00:00
412.93,430,470,510,560,15-10-2019 21:00:00
343.32,430,460,500,560,15-10-2019 22:00:00
298.36,410,440,490,540,15-10-2019 23:00:00
242.42,410,420,470,530,15-10-2019 00:00:00
260.01,390,380,420,530,16-10-2019 01:00:00
254.78,360,370,400,530,16-10-2019 02:00:00
253.74,360,370,400,530,16-10-2019 03:00:00
253.81,360,370,400,530,16-10-2019 04:00:00
257.17,400,380,420,530,16-10-2019 05:00:00
264.72,410,380,490,540,16-10-2019 06:00:00
333.14,430,440,500,560,16-10-2019 07:00:00
444.81,450,470,500,560,16-10-2019 08:00:00
474.01,460,470,500,560,16-10-2019 09:00:00
462.06,430,470,490,550,16-10-2019 10:00:00
444.88,430,450,490,530,16-10-2019 11:00:00
433.75,420,440,460,530,16-10-2019 12:00:00
422.85,420,430,420,530,16-10-2019 13:00:00
405.74,420,420,440,520,16-10-2019 14:00:00
388.56,420,430,470,530,16-10-2019 15:00:00
382.21,420,440,490,540,16-10-2019 16:00:00
334.93,430,450,490,560,16-10-2019 17:00:00
386.92,450,470,500,560,16-10-2019 18:00:00
425.69,460,470,520,560,16-10-2019 19:00:00
373.10,460,470,520,560,16-10-2019 20:00:00
336.20,430,460,500,550,16-10-2019 21:00:00
276.89,430,460,500,560,16-10-2019 22:00:00
264.72,420,440,490,540,16-10-2019 23:00:00
247.39,410,440,480,540,16-10-2019 00:00:00
252.89,410,420,470,530,17-10-2019 01:00:00
248.71,390,380,420,530,17-10-2019 02:00:00
245.42,390,380,420,520,17-10-2019 03:00:00
245.05,390,380,420,530,17-10-2019 04:00:00
246.91,410,390,470,530,17-10-2019 05:00:00
233.76,410,390,480,530,17-10-2019 06:00:00
302.57,430,450,500,560,17-10-2019 07:00:00
389.46,450,470,510,560,17-10-2019 08:00:00
416.58,450,470,500,560,17-10-2019 09:00:00
413.59,450,470,500,560,17-10-2019 10:00:00
397.75,430,450,490,550,17-10-2019 11:00:00
381.84,420,430,440,530,17-10-2019 12:00:00
363.83,410,390,420,530,17-10-2019 13:00:00
347.32,410,370,400,530,17-10-2019 14:00:00
347.02,410,370,420,480,17-10-2019 15:00:00
344.56,410,390,420,530,17-10-2019 16:00:00
416.80,420,430,480,530,17-10-2019 17:00:00
440.63,430,440,490,560,17-10-2019 18:00:00
486.73,430,450,500,560,17-10-2019 19:00:00
477.84,430,450,500,560,17-10-2019 20:00:00
406.49,410,440,490,540,17-10-2019 21:00:00
340.60,410,440,490,540,17-10-2019 22:00:00
293.91,390,380,420,530,17-10-2019 23:00:00
265.81,360,380,420,530,17-10-2019 00:00:00
267.52,350,320,400,520,18-10-2019 01:00:00
266.10,340,300,330,330,18-10-2019 02:00:00
264.68,340,300,300,300,18-10-2019 03:00:00
264.98,340,300,300,300,18-10-2019 04:00:00
266.77,340,300,300,300,18-10-2019 05:00:00
271.55,350,310,290,280,18-10-2019 06:00:00
285.37,350,370,300,290,18-10-2019 07:00:00
390.71,370,370,300,300,18-10-2019 08:00:00
486.63,390,370,330,300,18-10-2019 09:00:00
429.55,360,370,400,280,18-10-2019 10:00:00
463.17,350,320,330,240,18-10-2019 11:00:00
313.31,340,290,260,40,18-10-2019 12:00:00
281.34,300,280,110,30,18-10-2019 13:00:00
282.31,280,220,110,30,18-10-2019 14:00:00
277.08,290,220,110,40,18-10-2019 15:00:00
227.85,340,280,280,40,18-10-2019 16:00:00
229.94,340,290,300,40,18-10-2019 17:00:00
280.29,350,320,330,110,18-10-2019 18:00:00
295.91,380,300,290,110,18-10-2019 19:00:00
292.02,360,290,140,80,18-10-2019 20:00:00
261.32,280,270,110,40,18-10-2019 21:00:00
226.28,280,270,110,30,18-10-2019 22:00:00
227.25,280,270,110,30,18-10-2019 23:00:00
224.04,280,270,40,30,18-10-2019 00:00:00
201.98,280,270,40,30,19-10-2019 01:00:00
205.86,250,270,110,30,19-10-2019 02:00:00
189.73,250,270,40,30,19-10-2019 03:00:00
178.52,270,270,40,40,19-10-2019 04:00:00
180.76,270,270,40,40,19-10-2019 05:00:00
187.41,280,270,210,40,19-10-2019 06:00:00
200.85,280,270,280,40,19-10-2019 07:00:00
221.84,280,290,280,40,19-10-2019 08:00:00
246.27,300,290,260,200,19-10-2019 09:00:00
262.48,300,290,260,80,19-10-2019 10:00:00
268.90,280,220,80,30,19-10-2019 11:00:00
272.86,250,110,30,20,19-10-2019 12:00:00
262.93,110,30,20,20,19-10-2019 13:00:00
254.56,110,20,20,20,19-10-2019 14:00:00
248.73,110,20,20,20,19-10-2019 15:00:00
247.02,110,30,20,20,19-10-2019 16:00:00
261.73,260,80,40,30,19-10-2019 17:00:00
287.43,280,220,250,40,19-10-2019 18:00:00
329.26,280,290,280,110,19-10-2019 19:00:00
357.79,280,290,280,110,19-10-2019 20:00:00
292.73,280,290,280,90,19-10-2019 21:00:00
261.88,270,270,110,30,19-10-2019 22:00:00
261.81,260,270,40,30,19-10-2019 23:00:00
247.84,260,220,40,30,19-10-2019 00:00:00
224.03,260,220,40,30,20-10-2019 01:00:00
194.30,250,220,40,30,20-10-2019 02:00:00
201.77,250,170,40,40,20-10-2019 03:00:00
200.95,220,190,40,30,20-10-2019 04:00:00
198.03,270,270,40,30,20-10-2019 05:00:00
196.46,270,270,210,40,20-10-2019 06:00:00
201.92,280,290,290,110,20-10-2019 07:00:00
223.65,390,300,290,300,20-10-2019 08:00:00
237.10,390,310,300,300,20-10-2019 09:00:00
271.69,390,300,300,300,20-10-2019 10:00:00
279.90,350,290,290,110,20-10-2019 11:00:00
286.25,340,290,260,110,20-10-2019 12:00:00
283.12,340,280,110,110,20-10-2019 13:00:00
261.60,310,280,110,110,20-10-2019 14:00:00
231.87,340,280,110,110,20-10-2019 15:00:00
245.02,350,290,280,110,20-10-2019 16:00:00
266.91,390,300,300,300,20-10-2019 17:00:00
301.64,420,430,460,330,20-10-2019 18:00:00
364.17,430,450,490,330,20-10-2019 19:00:00
381.42,420,440,470,330,20-10-2019 20:00:00
351.84,410,380,330,310,20-10-2019 21:00:00
295.97,410,330,330,330,20-10-2019 22:00:00
284.54,350,380,420,530,20-10-2019 23:00:00
268.92,350,380,420,530,20-10-2019 00:00:00
226.64,340,370,410,520,21-10-2019 01:00:00
202.51,340,320,400,450,21-10-2019 02:00:00
196.31,300,300,360,430,21-10-2019 03:00:00
192.65,310,300,340,330,21-10-2019 04:00:00
191.98,340,320,330,290,21-10-2019 05:00:00
197.14,340,330,330,290,21-10-2019 06:00:00
288.64,360,300,290,110,21-10-2019 07:00:00
387.92,400,370,300,280,21-10-2019 08:00:00
391.66,400,300,290,110,21-10-2019 09:00:00
388.15,360,320,330,300,21-10-2019 10:00:00
375.90,350,290,320,280,21-10-2019 11:00:00
375.90,340,290,280,40,21-10-2019 12:00:00
340.41,300,280,280,30,21-10-2019 13:00:00
329.73,280,280,80,40,21-10-2019 14:00:00
337.72,330,280,40,40,21-10-2019 15:00:00
356.40,340,280,40,40,21-10-2019 16:00:00
373.73,340,290,60,40,21-10-2019 17:00:00
404.21,280,290,110,80,21-10-2019 18:00:00
433.42,330,300,260,110,21-10-2019 19:00:00
496.84,350,300,290,110,21-10-2019 20:00:00
